#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,engagement_count,engagement_rate,download_rate
2596,claim,7173961400,42,a friend read  on social media that some sharks can glow in the dark,not verified,active,339423.0,211356.0,69958.0,4696.0,1837.0,283151.0,0.8342127669604005,0.01383524392866718
2597,claim,1592030305,8,a friend read  on social media that mercury & venus are the only 2 planets in our solar system that have no moons,not verified,banned,722846.0,278502.0,101865.0,1253.0,80.0,380447.0,0.5263181922567186,0.0017334259302811388
2598,claim,5238562919,14,a friend read  on social media that footprints left on the moon won’t disappear as there is no wind,not verified,active,559196.0,361003.0,27301.0,2641.0,919.0,389223.0,0.6960403865549825,0.004722852094793239
2599,claim,2594278212,53,a friend read  on social media that we only see the same side of the moon,not verified,active,129908.0,63574.0,2752.0,526.0,7.0,66333.0,0.5106152046063368,0.004049019305970379
2600,claim,8148900026,38,a friend read  on social media that sputnik was the first artificial satellite in space,not verified,under review,297316.0,165057.0,62830.0,1850.0,332.0,228219.0,0.7675974384156924,0.006222335831236799
2601,claim,9854729824,51,a friend read  on social media that neptune radiates more heat than it gets from the sun,not verified,banned,792928.0,34821.0,11220.0,182.0,3.0,46044.0,0.058068323984018726,0.00022952903668428911
2602,claim,6909458257,58,a friend read  on social media that there are more stars in the universe than grains of sand on earth,not verified,under review,168172.0,85946.0,18049.0,1466.0,294.0,104289.0,0.6201329591132888,0.008717265656589682
2603,claim,8634893426,30,a friend read  on social media that neptune’s winds are the fastest in the solar system,not verified,active,340181.0,114470.0,45570.0,2218.0,1003.0,161043.0,0.4734038644133564,0.006520058439477807
2604,claim,2534492673,55,a friend read  on social media that marie curie is the only person with two nobel prizes in different sciences,not verified,active,102260.0,27531.0,1257.0,96.0,18.0,28806.0,0.28169372188539016,0.0009387834930569138
2605,claim,9807836094,33,a friend read  on social media that the bent joint in the legs of the flamingo is its ankles,not verified,active,128191.0,56128.0,16624.0,1227.0,109.0,72861.0,0.5683784353035705,0.00957165479635856
2606,claim,8742240841,19,a friend read  on social media that there is a world championship for throwing mobile phones,not verified,under review,182576.0,43566.0,10481.0,168.0,21.0,54068.0,0.296139689773026,0.0009201647533082114
2607,claim,8298530874,10,"a friend read  on social media that through the seasons, a reindeer’s eyes will change color",not verified,active,924568.0,404502.0,10281.0,9225.0,2187.0,416970.0,0.4509890024314058,0.009977632797154995
2608,claim,2186996286,44,a friend read  on social media that a crocodile cannot stick its tongue out,not verified,active,268160.0,49359.0,13529.0,1124.0,141.0,63029.0,0.23504251193317421,0.004191527446300716
2609,claim,4030353390,28,a friend read  on social media that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,verified,active,813664.0,217483.0,52389.0,244.0,135.0,270007.0,0.3318409073032603,0.0002998780823534039
2610,claim,6702632576,24,"a friend read  on social media that your heart beats 100,000 times a day",not verified,banned,816875.0,296356.0,97949.0,6309.0,378.0,394683.0,0.48316205049732214,0.007723335883703137
2611,claim,6818188235,6,a friend read  on social media that penguins can jump as high as 9 feet in the air,not verified,banned,483975.0,36731.0,5701.0,906.0,466.0,42898.0,0.08863680975256986,0.0018719975205330854
2612,claim,1566763903,31,a friend read  on social media that a pound of houseflies contains more protein than a pound of beef,not verified,banned,732839.0,459503.0,92558.0,5309.0,842.0,552903.0,0.7544672158550514,0.00724442885818031
2613,claim,2218377147,51,a friend read  on social media that cats sleep for two-thirds of their lives,not verified,active,4320.0,129.0,10.0,3.0,1.0,140.0,0.032407407407407406,0.0006944444444444445
2614,claim,2649476244,35,a friend read  on social media that the netherlands is home to the population of tallest humans on earth,not verified,banned,562452.0,201516.0,2200.0,1664.0,858.0,204574.0,0.36371814839310734,0.0029584746787281405
2615,claim,4731410631,41,a friend read  on social media that our sense of smell and taste decreases by 20%-50% during airplane flights,not verified,active,77642.0,25835.0,482.0,240.0,121.0,26438.0,0.3405115787846784,0.0030911104814404576
2616,claim,3566615805,59,a friend read  on social media that neptune was the first planet that was discovered before being seen through a telescope,not verified,active,463029.0,180215.0,46382.0,2047.0,476.0,227073.0,0.49040772824164364,0.004420889404335365
2617,claim,5161039460,57,a friend read  on social media that 170-year-old champagne was found under the baltic sea,not verified,under review,87524.0,41149.0,5368.0,249.0,104.0,46621.0,0.5326653260819889,0.0028449339609707054
2618,claim,4869587936,38,a friend read  on social media that there are billions of eggs produced commercially each year,not verified,active,669994.0,45779.0,12158.0,260.0,66.0,58003.0,0.08657241706642149,0.00038806317668516434
2619,claim,7096933075,48,a friend read  on social media that the elasticity of rubber bands will last much longer when they are refrigerated,not verified,banned,676730.0,191132.0,24242.0,3597.0,662.0,216036.0,0.31923514547899456,0.005315266058841783
2620,claim,3045465393,47,a friend read  on social media that the continental tectonic plates move at the same rate that fingernails grow,not verified,active,881281.0,268951.0,76780.0,2591.0,1258.0,346989.0,0.39373253252935214,0.002940038421343476
2621,claim,5439713223,51,a friend read  on social media that smelling green apples help with weight loss,not verified,active,506331.0,264511.0,58483.0,2348.0,905.0,323899.0,0.6396981421244206,0.004637282726121845
2622,claim,6340354416,26,a friend read  on social media that pineapples are named after pinecones,not verified,active,839430.0,129246.0,4133.0,142.0,51.0,133430.0,0.15895309912678843,0.000169162407824357
2623,claim,1594523414,39,a friend read  on social media that the largest recorded snowflake was 15 inches wide,not verified,active,308604.0,177177.0,63258.0,3480.0,1457.0,241892.0,0.7838265220152688,0.011276587471322472
2624,claim,8902682315,32,a friend read  on social media that bottled water has an expiration date,not verified,under review,228458.0,113546.0,15289.0,381.0,90.0,128925.0,0.5643269222351592,0.0016677025974139667
2625,claim,3392333092,44,a friend read  on social media that driving south from detroit will lead to canada,not verified,active,682298.0,349588.0,78792.0,5284.0,162.0,428542.0,0.6280862614282908,0.007744416662514034
2626,claim,7983690014,23,a friend read  on social media that frigate birds can sleep while flying,not verified,active,776258.0,235018.0,44628.0,3410.0,1887.0,281533.0,0.36267967608707413,0.004392869381056298
2627,claim,6380309250,53,a friend read  on social media that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,739320.0,460849.0,117141.0,3349.0,1998.0,579988.0,0.7844884488448844,0.004529838229724612
2628,claim,5880120933,58,a friend read  on social media that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,625314.0,377587.0,55375.0,2127.0,1235.0,434197.0,0.6943663503455864,0.003401491090875944
2629,claim,6316956649,29,a friend read  on social media that technicolored squirrels roam the lands of southern india,not verified,active,899056.0,144114.0,39223.0,809.0,504.0,183841.0,0.20448225694506236,0.0008998327134238579
2630,claim,8081585940,23,a friend read  on social media that the dwarf planet pluto was named by an 11-year-old girl,not verified,banned,682373.0,841.0,172.0,4.0,2.0,1015.0,0.0014874562739147065,5.861896645969286e-06
2631,claim,3393735584,40,a friend read  on social media a claim that making emotional facial expressions can prompt humans to have those emotions,not verified,active,782554.0,163602.0,830.0,2766.0,1142.0,165574.0,0.21158156497826347,0.003534580361227468
2632,claim,6314595488,54,a friend read  on social media a claim that earth days are getting longer over time due to orbital expansion,not verified,under review,986165.0,593886.0,53774.0,4782.0,2687.0,650347.0,0.659470778216627,0.004849087120309481
2633,claim,2283155861,10,a friend read  on social media a claim that iceland is growing 5 centimeters per year,not verified,banned,281660.0,129956.0,768.0,2238.0,796.0,131520.0,0.4669459632180643,0.007945750195270895
2634,claim,8219438807,38,a friend read  on social media a claim that most car horns honk in the key of f,not verified,active,286925.0,3455.0,179.0,52.0,33.0,3667.0,0.012780343295286224,0.0001812320292759432
2635,claim,3388467094,44,a friend read  on social media a claim that it would take less than a month to get to the moon by car at 60mph,not verified,active,889922.0,249230.0,63182.0,481.0,74.0,312486.0,0.35113863911668663,0.0005404968075853839
2636,claim,2993731018,30,a friend read  on social media a claim that the car radio was first introduced in 1922,not verified,active,882738.0,333739.0,61559.0,2727.0,1003.0,396301.0,0.44894521364209994,0.003089251850492445
2637,claim,3572766666,42,a friend read  on social media a claim that the average car has more than 100 miles of code in the vehicle’s internal computer,not verified,active,189982.0,94929.0,16308.0,1477.0,585.0,111822.0,0.5885926035098062,0.007774420734595909
2638,claim,8509904876,58,a friend read  on social media a claim that the earliest playable recording of a person singing was recorded in 1860,not verified,active,718234.0,457754.0,29735.0,3395.0,746.0,488235.0,0.6797714950837749,0.004726871743749252
2639,claim,4917666687,51,a friend read  on social media a claim that vinyl record sales now surpass compact disc sales,verified,active,741070.0,410309.0,40525.0,6659.0,4317.0,455151.0,0.6141808466136802,0.008985655875963134
2640,claim,4376500952,24,"a friend read  on social media a claim that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",not verified,under review,149936.0,55539.0,5388.0,1015.0,460.0,61387.0,0.4094213531106605,0.006769555010137659
2641,claim,9176791794,47,"a friend read  on social media a claim that the city with the largest bus network in the world is jakarta, indonesia",not verified,active,463909.0,308672.0,7495.0,1344.0,453.0,316620.0,0.682504542916822,0.0028971199092925554
2642,claim,4748144286,46,a friend read  on social media a claim that koalas sleep up to 22 hours per day,not verified,active,387380.0,23901.0,8197.0,137.0,78.0,32176.0,0.08306056068976199,0.0003536579069647375
2643,claim,7757724348,8,a friend read  on social media a claim that sputnik was the first artificial satellite in space,not verified,active,949279.0,354574.0,19806.0,4982.0,3174.0,377554.0,0.3977271171067726,0.005248193629059528
2644,claim,1491829427,7,a friend read  on social media a claim that the chinese began to document halley’s comet in 240 b.c.,not verified,under review,313513.0,11766.0,415.0,159.0,33.0,12214.0,0.038958512087218074,0.0005071560031003499
2645,claim,8710604214,14,a friend read  on social media a claim that sound actually travels in space,not verified,active,938010.0,561143.0,212858.0,6168.0,1200.0,775201.0,0.8264314879372288,0.006575622861163527
2646,claim,8546671980,47,a friend read  on social media a claim that a single day on venus takes 243 earth days,not verified,under review,42743.0,23520.0,1995.0,188.0,96.0,25611.0,0.5991858315981564,0.0043983810214538056
2647,claim,5383920626,56,a friend read  on social media a claim that neptune’s winds are the fastest in the solar system,not verified,active,850496.0,238489.0,13122.0,2977.0,933.0,252544.0,0.29693731657762057,0.0035003104071036194
2648,claim,5404605322,7,a friend read  on social media a claim that the moon’s craters might be the coldest places in the solar system,not verified,active,898538.0,237171.0,48097.0,1007.0,410.0,285678.0,0.3179364701325932,0.0011207094190785476
